Datetime,FE,Estimated_Temp_C
2013-02-21,8997.416666666666,1.3519714285714286
2013-02-22,8669.75,1.4807000000000003
2013-02-23,7470.75,1.6094285714285717
2013-02-24,7334.583333333333,1.738157142857143
2013-02-25,8174.166666666667,1.8668857142857147
2013-02-26,8509.666666666666,1.995614285714286
2013-02-27,8327.333333333334,2.1243428571428575
2013-02-28,8460.0,2.2530714285714284
2013-03-01,8411.583333333334,2.3817999999999997
2013-03-02,7767.041666666667,2.6356322580645157
2013-03-03,7594.25,2.889464516129032
2013-03-04,8413.166666666666,3.1432967741935482
2013-03-05,8456.458333333334,3.3971290322580643
2013-03-06,8247.041666666666,3.6509612903225803
2013-03-07,8186.291666666667,3.9047935483870964
2013-03-08,8121.25,4.158625806451613
2013-03-09,7132.0,4.412458064516128
2013-03-10,6369.608695652174,4.666290322580645
2013-03-11,7455.708333333333,4.920122580645161
2013-03-12,8155.958333333333,5.173954838709678
2013-03-13,8361.125,5.4277870967741935
2013-03-14,8334.75,5.681619354838709
2013-03-15,8068.708333333333,5.9354516129032255
2013-03-16,7422.625,6.189283870967742
2013-03-17,7156.333333333333,6.4431161290322585
2013-03-18,8412.333333333334,6.696948387096775
2013-03-19,8504.541666666666,6.95078064516129
2013-03-20,8525.458333333334,7.204612903225806
2013-03-21,8751.416666666666,7.458445161290323
2013-03-22,8361.416666666666,7.712277419354839
2013-03-23,7381.041666666667,7.966109677419356
2013-03-24,7262.958333333333,8.21994193548387
2013-03-25,8247.041666666666,8.473774193548387
2013-03-26,8155.958333333333,8.727606451612903
2013-03-27,8079.625,8.98143870967742
2013-03-28,7898.041666666667,9.235270967741936
2013-03-29,6985.791666666667,9.489103225806453
2013-03-30,6477.583333333333,9.742935483870967
2013-03-31,6132.958333333333,9.996767741935484
2013-04-01,7489.791666666667,10.2506
2013-04-02,8081.666666666667,10.454246666666666
2013-04-03,7933.791666666667,10.657893333333334
2013-04-04,7893.708333333333,10.861540000000002
2013-04-05,7582.791666666667,11.065186666666667
2013-04-06,6907.458333333333,11.268833333333333
2013-04-07,6220.625,11.472480000000001
2013-04-08,7263.75,11.676126666666669
2013-04-09,7219.416666666667,11.879773333333334
2013-04-10,7379.083333333333,12.08342
2013-04-11,7568.541666666667,12.287066666666668
2013-04-12,7544.833333333333,12.490713333333336
2013-04-13,6922.625,12.694360000000001
2013-04-14,6499.875,12.898006666666667
2013-04-15,7159.75,13.101653333333335
2013-04-16,7224.375,13.305300000000003
2013-04-17,7180.708333333333,13.508946666666668
2013-04-18,7314.416666666667,13.712593333333334
2013-04-19,7164.583333333333,13.916240000000002
2013-04-20,6719.083333333333,14.11988666666667
2013-04-21,6422.375,14.323533333333335
2013-04-22,7289.541666666667,14.527180000000001
2013-04-23,7276.166666666667,14.730826666666669
2013-04-24,7342.958333333333,14.934473333333337
2013-04-25,7576.833333333333,15.138120000000002
2013-04-26,7348.875,15.341766666666668
2013-04-27,6341.75,15.545413333333336
2013-04-28,6140.25,15.749060000000004
2013-04-29,7168.791666666667,15.95270666666667
2013-04-30,7248.166666666667,16.156353333333335
2013-05-01,7413.791666666667,16.360000000000003
2013-05-02,7354.666666666667,16.51523225806452
2013-05-03,7162.625,16.670464516129034
2013-05-04,6116.625,16.825696774193553
2013-05-05,5891.833333333333,16.980929032258068
2013-05-06,7024.0,17.136161290322583
2013-05-07,7268.25,17.2913935483871
2013-05-08,7279.708333333333,17.446625806451614
2013-05-09,7350.0,17.601858064516133
2013-05-10,7231.291666666667,17.75709032258065
2013-05-11,6215.916666666667,17.912322580645164
2013-05-12,6048.666666666667,18.06755483870968
2013-05-13,7212.791666666667,18.222787096774194
2013-05-14,7275.875,18.378019354838713
2013-05-15,7506.208333333333,18.53325161290323
2013-05-16,7529.791666666667,18.688483870967744
2013-05-17,7253.125,18.84371612903226
2013-05-18,6565.958333333333,18.998948387096775
2013-05-19,6716.875,19.15418064516129
2013-05-20,8690.666666666666,19.30941290322581
2013-05-21,9189.333333333334,19.464645161290324
2013-05-22,8861.916666666666,19.61987741935484
2013-05-23,7761.0,19.775109677419355
2013-05-24,7002.083333333333,19.930341935483874
2013-05-25,6115.083333333333,20.08557419354839
2013-05-26,5705.666666666667,20.240806451612904
2013-05-27,5784.375,20.39603870967742
2013-05-28,7430.375,20.551270967741935
2013-05-29,8574.791666666666,20.70650322580645
2013-05-30,9192.416666666666,20.86173548387097
2013-05-31,8988.375,21.016967741935485
2013-06-01,7785.833333333333,21.1722
2013-06-02,6966.375,21.273393333333335
2013-06-03,7178.958333333333,21.374586666666666
2013-06-04,7054.791666666667,21.47578
2013-06-05,7202.75,21.576973333333335
2013-06-06,7283.375,21.678166666666666
2013-06-07,7024.458333333333,21.77936
2013-06-08,6358.541666666667,21.880553333333335
2013-06-09,6419.083333333333,21.981746666666666
2013-06-10,7807.416666666667,22.08294
2013-06-11,8035.0,22.184133333333335
2013-06-12,8436.666666666666,22.285326666666666
2013-06-13,7800.708333333333,22.38652
2013-06-14,7409.083333333333,22.487713333333335
2013-06-15,6756.166666666667,22.588906666666666
2013-06-16,6811.333333333333,22.6901
2013-06-17,8487.416666666666,22.791293333333336
2013-06-18,8104.541666666667,22.892486666666667
2013-06-19,7611.291666666667,22.99368
2013-06-20,7901.083333333333,23.094873333333336
2013-06-21,8483.0,23.196066666666667
2013-06-22,8549.333333333334,23.29726
2013-06-23,8775.166666666666,23.398453333333336
2013-06-24,9981.791666666666,23.499646666666667
2013-06-25,9792.333333333334,23.60084
2013-06-26,9160.0,23.702033333333336
2013-06-27,8896.916666666666,23.803226666666667
2013-06-28,8424.333333333334,23.904420000000002
2013-06-29,7205.875,24.005613333333336
2013-06-30,6934.875,24.106806666666667
2013-07-01,7668.375,24.208000000000002
2013-07-02,8042.291666666667,24.11593548387097
2013-07-03,8702.125,24.02387096774194
2013-07-04,7504.083333333333,23.931806451612907
2013-07-05,7777.0,23.83974193548387
2013-07-06,7820.958333333333,23.74767741935484
2013-07-07,7524.25,23.65561290322581
2013-07-08,8952.833333333334,23.563548387096777
2013-07-09,9356.708333333334,23.471483870967745
2013-07-10,9237.666666666666,23.379419354838713
2013-07-11,8377.791666666666,23.28735483870968
2013-07-12,8154.916666666667,23.195290322580647
2013-07-13,7964.5,23.103225806451615
2013-07-14,8655.791666666666,23.011161290322583
2013-07-15,10457.958333333334,22.91909677419355
2013-07-16,10713.583333333334,22.82703225806452
2013-07-17,10946.708333333334,22.734967741935485
2013-07-18,11190.0,22.642903225806453
2013-07-19,11118.541666666666,22.55083870967742
2013-07-20,8657.958333333334,22.45877419354839
2013-07-21,8214.958333333334,22.366709677419358
2013-07-22,8534.541666666666,22.274645161290326
2013-07-23,8924.375,22.182580645161295
2013-07-24,7888.833333333333,22.09051612903226
2013-07-25,7638.916666666667,21.998451612903228
2013-07-26,7907.708333333333,21.906387096774196
2013-07-27,6935.416666666667,21.814322580645165
2013-07-28,6350.416666666667,21.722258064516133
2013-07-29,7358.5,21.630193548387098
2013-07-30,7715.708333333333,21.538129032258066
2013-07-31,8065.208333333333,21.446064516129034
2013-08-01,8281.041666666666,21.354000000000003
2013-08-02,7635.666666666667,21.24617419354839
2013-08-03,7231.208333333333,21.138348387096777
2013-08-04,6517.666666666667,21.030522580645165
2013-08-05,7413.75,20.92269677419355
2013-08-06,7899.291666666667,20.81487096774194
2013-08-07,8343.0,20.707045161290324
2013-08-08,8898.916666666666,20.599219354838713
2013-08-09,8431.0,20.491393548387098
2013-08-10,7303.666666666667,20.383567741935487
2013-08-11,7155.041666666667,20.27574193548387
2013-08-12,8377.041666666666,20.16791612903226
2013-08-13,8002.875,20.060090322580646
2013-08-14,7322.666666666667,19.952264516129034
2013-08-15,7397.833333333333,19.84443870967742
2013-08-16,7418.333333333333,19.736612903225808
2013-08-17,6803.958333333333,19.628787096774193
2013-08-18,6693.416666666667,19.52096129032258
2013-08-19,8293.958333333334,19.413135483870967
2013-08-20,8692.291666666666,19.305309677419356
2013-08-21,9139.208333333334,19.19748387096774
2013-08-22,9129.875,19.08965806451613
2013-08-23,8839.75,18.981832258064514
2013-08-24,7363.416666666667,18.874006451612903
2013-08-25,7385.75,18.76618064516129
2013-08-26,9191.291666666666,18.658354838709677
2013-08-27,9481.916666666666,18.550529032258062
2013-08-28,9317.666666666666,18.44270322580645
2013-08-29,9608.666666666666,18.33487741935484
2013-08-30,9460.375,18.227051612903225
2013-08-31,8485.458333333334,18.11922580645161
