Datetime,PJME,Estimated_Temp_C
2016-08-21,35991.333333333336,19.65867805536801
2016-08-22,34490.333333333336,19.65867805536801
2016-08-23,32693.0,19.65867805536801
2016-08-24,35214.0,19.65867805536801
2016-08-25,37714.208333333336,19.65867805536801
2016-08-26,42086.083333333336,19.65867805536801
2016-08-27,37334.91666666666,19.65867805536801
2016-08-28,36093.0,19.65867805536801
2016-08-29,40349.16666666666,19.65867805536801
2016-08-30,38466.79166666666,19.572011522130023
2016-08-31,39309.29166666666,19.572011522130023
2016-09-01,36281.04166666666,18.77706985723625
2016-09-02,32145.70833333333,18.77706985723625
2016-09-03,28130.041666666668,18.77706985723625
2016-09-04,27135.666666666668,18.77706985723625
2016-09-05,28854.25,18.77706985723625
2016-09-06,34976.5,18.77706985723625
2016-09-07,37728.29166666666,18.77706985723625
2016-09-08,41585.083333333336,18.77706985723625
2016-09-09,43836.958333333336,18.77706985723625
2016-09-10,40996.16666666666,18.77706985723625
2016-09-11,35582.5,18.77706985723625
2016-09-12,31831.125,18.77706985723625
2016-09-13,33490.541666666664,18.77706985723625
2016-09-14,36397.708333333336,18.77706985723625
2016-09-15,31626.58333333333,18.77706985723625
2016-09-16,29258.5,12.806840944327467
2016-09-17,27911.08333333333,12.806840944327467
2016-09-18,31741.916666666668,12.806840944327467
2016-09-19,33818.416666666664,12.806840944327467
2016-09-20,33457.291666666664,12.806840944327467
2016-09-21,33276.75,12.806840944327467
2016-09-22,32708.166666666668,12.806840944327467
2016-09-23,32975.916666666664,12.806840944327467
2016-09-24,27467.0,12.806840944327467
2016-09-25,24167.25,12.806840944327467
2016-09-26,27095.041666666668,12.806840944327467
2016-09-27,28633.25,12.806840944327467
2016-09-28,27910.83333333333,12.806840944327467
2016-09-29,27841.375,12.806840944327467
2016-09-30,26981.70833333333,12.806840944327467
2016-10-01,24848.416666666668,12.266317831044764
2016-10-02,24659.08333333333,12.266317831044764
2016-10-03,27705.58333333333,12.266317831044764
2016-10-04,27400.20833333333,12.266317831044764
2016-10-05,26939.041666666668,12.266317831044764
2016-10-06,27202.70833333333,12.266317831044764
2016-10-07,27065.95833333333,12.266317831044764
2016-10-08,25183.33333333333,12.266317831044764
2016-10-09,23919.0,12.266317831044764
2016-10-10,25845.625,12.266317831044764
2016-10-11,26699.83333333333,12.266317831044764
2016-10-12,26795.70833333333,12.266317831044764
2016-10-13,26975.125,12.266317831044764
2016-10-14,26311.666666666668,12.266317831044764
2016-10-15,24227.416666666668,12.266317831044764
2016-10-16,23876.58333333333,8.152846156011627
2016-10-17,27904.70833333333,8.117523396167641
2016-10-18,29440.041666666668,8.117523396167641
2016-10-19,30982.95833333333,8.117523396167641
2016-10-20,29569.83333333333,8.117523396167641
2016-10-21,28970.916666666668,8.117523396167641
2016-10-22,24307.45833333333,8.117523396167641
2016-10-23,23852.125,8.117523396167641
2016-10-24,26255.0,8.117523396167641
2016-10-25,27081.25,8.117523396167641
2016-10-26,28089.625,8.117523396167641
2016-10-27,28611.166666666668,8.117523396167641
2016-10-28,27164.791666666668,8.117523396167641
