Datetime,NI,Estimated_Temp_C
2009-06-01,10745.291666666666,21.492
2009-06-02,10267.416666666666,21.84797375282651
2009-06-03,10186.708333333334,21.84797375282651
2009-06-04,10344.541666666666,21.84797375282651
2009-06-05,10491.708333333334,21.84797375282651
2009-06-06,9204.333333333334,21.84797375282651
2009-06-07,8857.375,21.84797375282651
2009-06-08,10998.166666666666,21.84797375282651
2009-06-09,10854.916666666666,21.84797375282651
2009-06-10,10507.5,21.84797375282651
2009-06-11,10476.708333333334,21.84797375282651
2009-06-12,10470.541666666666,21.84797375282651
2009-06-13,9259.125,21.84797375282651
2009-06-14,8987.041666666666,21.84797375282651
2009-06-15,10943.75,21.84797375282651
2009-06-16,10985.333333333334,21.84797375282651
2009-06-17,11196.916666666666,22.36402074469372
2009-06-18,11791.25,22.36402074469372
2009-06-19,12889.833333333334,22.36402074469372
2009-06-20,12486.75,22.36402074469372
2009-06-21,12025.083333333334,22.36402074469372
2009-06-22,14710.75,22.36402074469372
2009-06-23,16551.916666666668,22.36402074469372
2009-06-24,17399.0,22.36402074469372
2009-06-25,17234.333333333332,22.36402074469372
2009-06-26,15672.083333333334,22.36402074469372
2009-06-27,13341.666666666666,22.36402074469372
2009-06-28,12009.916666666666,22.36402074469372
2009-06-29,12092.166666666666,22.36402074469372
2009-06-30,11043.625,22.36402074469372
2009-07-01,10551.541666666666,20.726
2009-07-02,10651.375,22.486353032940663
2009-07-03,10136.166666666666,22.486353032940663
2009-07-04,9065.875,22.486353032940663
2009-07-05,9707.833333333334,22.486353032940663
2009-07-06,12209.833333333334,22.486353032940663
2009-07-07,12055.208333333334,22.486353032940663
2009-07-08,11051.041666666666,22.486353032940663
2009-07-09,11604.583333333334,22.486353032940663
2009-07-10,12140.041666666666,22.486353032940663
2009-07-11,12283.666666666666,22.486353032940663
2009-07-12,10749.25,22.486353032940663
2009-07-13,12350.916666666666,22.486353032940663
2009-07-14,11801.75,22.486353032940663
2009-07-15,13490.458333333334,22.486353032940663
2009-07-16,13030.375,22.486353032940663
2009-07-17,11125.083333333334,22.486353032940663
2009-07-18,9585.208333333334,22.486353032940663
2009-07-19,9180.958333333334,22.486353032940663
2009-07-20,11156.708333333334,22.486353032940663
2009-07-21,11961.458333333334,22.486353032940663
2009-07-22,12252.0,22.486353032940663
2009-07-23,12225.708333333334,22.486353032940663
2009-07-24,12326.0,22.486353032940663
2009-07-25,11381.875,22.486353032940663
2009-07-26,10831.583333333334,22.486353032940663
2009-07-27,13324.041666666666,22.486353032940663
2009-07-28,13933.75,22.486353032940663
2009-07-29,12861.791666666666,22.486353032940663
2009-07-30,12190.708333333334,22.486353032940663
2009-07-31,12177.666666666666,22.486353032940663
2009-08-01,10372.291666666666,21.647
2009-08-02,9806.416666666666,22.135981498763226
2009-08-03,12453.666666666666,22.135981498763226
2009-08-04,13881.25,22.135981498763226
2009-08-05,12975.5,22.135981498763226
2009-08-06,12590.083333333334,22.135981498763226
2009-08-07,11714.208333333334,22.135981498763226
2009-08-08,12726.791666666666,22.135981498763226
2009-08-09,14805.666666666666,22.135981498763226
2009-08-10,15148.791666666666,22.135981498763226
2009-08-11,14263.791666666666,22.135981498763226
2009-08-12,13110.375,22.135981498763226
